bodyId_pre,bodyId_post,pre_name,post_name,type_pre_col,type_post_col,type_pre,type_post,roi_pre,roi_post,count
1167304403,1198667367,ER4d_R_1167304403,ER2c_L_1198667367,ER4d_R,ER2c_L,ER4d,ER2,EB,EB,2
1167304403,1198334861,ER4d_R_1167304403,ER2a_L_1198334861,ER4d_R,ER2a_L,ER4d,ER2,EB,EB,2
1167300194,1199712167,ER4d_R_1167300194,ER2c_L_1199712167,ER4d_R,ER2c_L,ER4d,ER2,EB,EB,2
5813047793,1260422110,ER4m_L_5813047793,ER2b_L_1260422110,ER4m_L,ER2b_L,ER4m,ER2,EB,EB,2
1291094620,1062526223,ER1b_R_1291094620,PEN_b_R8_1062526223,ER1b_R,PEN_b_R8,ER1,PEN_b,EB,EB,2
1167300154,5813020409,ER4d_R_1167300154,ER2c_R_5813020409,ER4d_R,ER2c_R,ER4d,ER2,EB,EB,2
1291094620,1291099014,ER1b_R_1291094620,ER1b_R_1291099014,ER1b_R,ER1b_R,ER1,ER1,EB,EB,2
5813047793,5813038224,ER4m_L_5813047793,ER3wa_L_5813038224,ER4m_L,ER3wa_L,ER4m,ER3w,EB,EB,2
1291094620,1291435551,ER1b_R_1291094620,ER1a_R_1291435551,ER1b_R,ER1a_R,ER1,ER1,EB,EB,2
1291094620,1291435693,ER1b_R_1291094620,ER1b_R_1291435693,ER1b_R,ER1b_R,ER1,ER1,EB,EB,2
1167300154,1218728570,ER4d_R_1167300154,PEN_b_R9_1218728570,ER4d_R,PEN_b_R9,ER4d,PEN_b,EB,EB,2
1291094620,1294414279,ER1b_R_1291094620,ER1a_R_1294414279,ER1b_R,ER1a_R,ER1,ER1,EB,EB,2
1291094620,1322133296,ER1b_R_1291094620,ER1a_L_1322133296,ER1b_R,ER1a_L,ER1,ER1,EB,EB,2
1291094620,1322133768,ER1b_R_1291094620,ER1a_L_1322133768,ER1b_R,ER1a_L,ER1,ER1,EB,EB,2
1291094620,1322142804,ER1b_R_1291094620,ER1b_L_1322142804,ER1b_R,ER1b_L,ER1,ER1,EB,EB,2
1322811128,1292799346,ER3pb_L_1322811128,ER3m_L_1292799346,ER3pb_L,ER3m_L,ER3p,ER3m,EB,EB,2
1291094620,1352823209,ER1b_R_1291094620,ER1a_L_1352823209,ER1b_R,ER1a_L,ER1,ER1,EB,EB,2
5813047793,1199699496,ER4m_L_5813047793,ER2c_L_1199699496,ER4m_L,ER2c_L,ER4m,ER2,EB,EB,2
1262114202,5812984024,ER3m_R_1262114202,ER3aa_R_5812984024,ER3m_R,ER3aa_R,ER3m,ER3a,EB,EB,2
1262114202,5812979684,ER3m_R_1262114202,ER3m_L_5812979684,ER3m_R,ER3m_L,ER3m,ER3m,EB,EB,2
1167563121,1261086734,ER2a_R_1167563121,ER3da_R_1261086734,ER2a_R,ER3da_R,ER2,ER3d,EB,EB,2
1262114202,697001770,ER3m_R_1262114202,EPG_L2_697001770,ER3m_R,EPG_L2,ER3m,EPG,EB,EB,2
1167563121,1292121433,ER2a_R_1167563121,ER3dd_R_1292121433,ER2a_R,ER3dd_R,ER2,ER3d,EB,EB,2
5813047793,1167645658,ER4m_L_5813047793,ER2c_R_1167645658,ER4m_L,ER2c_R,ER4m,ER2,EB,EB,2
1262114202,1261760225,ER3m_R_1262114202,ER3aa_L_1261760225,ER3m_R,ER3aa_L,ER3m,ER3a,EB,EB,2
1167563121,1261436305,ER2a_R_1167563121,ER3dc_R_1261436305,ER2a_R,ER3dc_R,ER2,ER3d,EB,EB,2
5813047793,1168064774,ER4m_L_5813047793,ER2c_L_1168064774,ER4m_L,ER2c_L,ER4m,ER2,EB,EB,2
1262114202,1261764557,ER3m_R_1262114202,ER3aa_L_1261764557,ER3m_R,ER3aa_L,ER3m,ER3a,EB,EB,2
5813047793,1198675740,ER4m_L_5813047793,ER2c_L_1198675740,ER4m_L,ER2c_L,ER4m,ER2,EB,EB,2
5813047793,1199432267,ER4m_L_5813047793,ER3wa_L_1199432267,ER4m_L,ER3wa_L,ER4m,ER3w,EB,EB,2
1167563121,1260422110,ER2a_R_1167563121,ER2b_L_1260422110,ER2a_R,ER2b_L,ER2,ER2,EB,EB,2
1167563121,1230121634,ER2a_R_1167563121,ER3wa_L_1230121634,ER2a_R,ER3wa_L,ER2,ER3w,EB,EB,2
1167563121,1199699496,ER2a_R_1167563121,ER2c_L_1199699496,ER2a_R,ER2c_L,ER2,ER2,EB,EB,2
1167563121,1168059800,ER2a_R_1167563121,ER2c_L_1168059800,ER2a_R,ER2c_L,ER2,ER2,EB,EB,2
1167563121,1167977970,ER2a_R_1167563121,ER4m_L_1167977970,ER2a_R,ER4m_L,ER2,ER4m,EB,EB,2
1167563121,1167895489,ER2a_R_1167563121,ER2c_R_1167895489,ER2a_R,ER2c_R,ER2,ER2,EB,EB,2
1167563121,1167645658,ER2a_R_1167563121,ER2c_R_1167645658,ER2a_R,ER2c_R,ER2,ER2,EB,EB,2
1262114112,572870540,ER3aa_R_1262114112,EPG_L1_572870540,ER3aa_R,EPG_L1,ER3a,EPG,EB,EB,2
1262105637,5813053988,ER3m_R_1262105637,ER3wa_R_5813053988,ER3m_R,ER3wa_R,ER3m,ER3w,EB,EB,2
1125964814,5812979082,EPG_R8_1125964814,ER2d_L_5812979082,EPG_R8,ER2d_L,EPG,ER2,EB,EB,2
1322811232,1126647624,ER3pb_L_1322811232,EPG_R8_1126647624,ER3pb_L,EPG_R8,ER3p,EPG,EB,EB,2
1262105601,1262105552,ER3aa_L_1262105601,ER3m_L_1262105552,ER3aa_L,ER3m_L,ER3a,ER3m,EB,EB,2
1262105601,1262105637,ER3aa_L_1262105601,ER3m_R_1262105637,ER3aa_L,ER3m_R,ER3a,ER3m,EB,EB,2
5813047446,1261419142,ER2a_L_5813047446,ER3dc_R_1261419142,ER2a_L,ER3dc_R,ER2,ER3d,EB,EB,2
1262105601,1262114188,ER3aa_L_1262105601,ER3m_R_1262114188,ER3aa_L,ER3m_R,ER3a,ER3m,EB,EB,2
1167891559,5813070465,ER4d_R_1167891559,PEN_b_L3_5813070465,ER4d_R,PEN_b_L3,ER4d,PEN_b,EB,EB,2
1167891559,5813047157,ER4d_R_1167891559,PEN_b_L2_5813047157,ER4d_R,PEN_b_L2,ER4d,PEN_b,EB,EB,2
1167891559,1167895489,ER4d_R_1167891559,ER2c_R_1167895489,ER4d_R,ER2c_R,ER4d,ER2,EB,EB,2
1167891559,1137210821,ER4d_R_1167891559,ER2c_R_1137210821,ER4d_R,ER2c_R,ER4d,ER2,EB,EB,2
1167891559,1062526223,ER4d_R_1167891559,PEN_b_R8_1062526223,ER4d_R,PEN_b_R8,ER4d,PEN_b,EB,EB,2
5813047446,1261756007,ER2a_L_5813047446,ER3da_R_1261756007,ER2a_L,ER3da_R,ER2,ER3d,EB,EB,2
1262105601,1447576662,ER3aa_L_1262105601,EPG_L1_1447576662,ER3aa_L,EPG_L1,ER3a,EPG,EB,EB,2
1167645658,5813070465,ER2c_R_1167645658,PEN_b_L3_5813070465,ER2c_R,PEN_b_L3,ER2,PEN_b,EB,EB,2
1167645658,5813053866,ER2c_R_1167645658,ER4m_R_5813053866,ER2c_R,ER4m_R,ER2,ER4m,EB,EB,2
1167645658,5813047793,ER2c_R_1167645658,ER4m_L_5813047793,ER2c_R,ER4m_L,ER2,ER4m,EB,EB,2
5813047446,1261773304,ER2a_L_5813047446,ER3dd_R_1261773304,ER2a_L,ER3dd_R,ER2,ER3d,EB,EB,2
1262105630,912545106,ER3m_R_1262105630,EPG_L2_912545106,ER3m_R,EPG_L2,ER3m,EPG,EB,EB,2
1167645658,1261056809,ER2c_R_1167645658,ER4d_L_1261056809,ER2c_R,ER4d_L,ER2,ER4d,EB,EB,2
1262105601,1262101350,ER3aa_L_1262105601,ER3ad_R_1262101350,ER3aa_L,ER3ad_R,ER3a,ER3a,EB,EB,2
1167895489,1167567702,ER2c_R_1167895489,ER2d_R_1167567702,ER2c_R,ER2d_R,ER2,ER2,EB,EB,2
1262105601,1261773286,ER3aa_L_1262105601,ER3ad_R_1261773286,ER3aa_L,ER3ad_R,ER3a,ER3a,EB,EB,2
1167896065,1167295916,ER2c_R_1167896065,ER4d_R_1167295916,ER2c_R,ER4d_R,ER2,ER4d,EB,EB,2
5813047446,1198413357,ER2a_L_5813047446,ER2c_L_1198413357,ER2a_L,ER2c_L,ER2,ER2,EB,EB,2
1167896065,1167632513,ER2c_R_1167896065,ER4d_R_1167632513,ER2c_R,ER4d_R,ER2,ER4d,EB,EB,2
1262105575,1291780675,ER3aa_R_1262105575,ER3m_R_1291780675,ER3aa_R,ER3m_R,ER3a,ER3m,EB,EB,2
1167896065,1167563121,ER2c_R_1167896065,ER2a_R_1167563121,ER2c_R,ER2a_R,ER2,ER2,EB,EB,2
1167896065,1167300194,ER2c_R_1167896065,ER4d_R_1167300194,ER2c_R,ER4d_R,ER2,ER4d,EB,EB,2
5813047446,1198671494,ER2a_L_5813047446,ER4m_L_1198671494,ER2a_L,ER4m_L,ER2,ER4m,EB,EB,2
1262105575,1293135946,ER3aa_R_1262105575,ER3m_L_1293135946,ER3aa_R,ER3m_L,ER3a,ER3m,EB,EB,2
1167895489,5813047446,ER2c_R_1167895489,ER2a_L_5813047446,ER2c_R,ER2a_L,ER2,ER2,EB,EB,2
1167895489,1167632513,ER2c_R_1167895489,ER4d_R_1167632513,ER2c_R,ER4d_R,ER2,ER4d,EB,EB,2
1262105601,572870540,ER3aa_L_1262105601,EPG_L1_572870540,ER3aa_L,EPG_L1,ER3a,EPG,EB,EB,2
1262105601,1125964814,ER3aa_L_1262105601,EPG_R8_1125964814,ER3aa_L,EPG_R8,ER3a,EPG,EB,EB,2
1322811232,1261768832,ER3pb_L_1322811232,ER3ac_L_1261768832,ER3pb_L,ER3ac_L,ER3p,ER3a,EB,EB,2
1167895489,1292847181,ER2c_R_1167895489,ER4m_R_1292847181,ER2c_R,ER4m_R,ER2,ER4m,EB,EB,2
1167895489,1292846965,ER2c_R_1167895489,ER4d_L_1292846965,ER2c_R,ER4d_L,ER2,ER4d,EB,EB,2
1167895489,1198680441,ER2c_R_1167895489,ER2d_L_1198680441,ER2c_R,ER2d_L,ER2,ER2,EB,EB,2
1167895489,1198680426,ER2c_R_1167895489,ER2d_L_1198680426,ER2c_R,ER2d_L,ER2,ER2,EB,EB,2
1262105630,1261760489,ER3m_R_1262105630,ER3ad_L_1261760489,ER3m_R,ER3ad_L,ER3m,ER3a,EB,EB,2
1167645658,1198931241,ER2c_R_1167645658,ER4d_R_1198931241,ER2c_R,ER4d_R,ER2,ER4d,EB,EB,2
5813047647,1198931241,ER2c_R_5813047647,ER4d_R_1198931241,ER2c_R,ER4d_R,ER2,ER4d,EB,EB,2
1167645658,1198006801,ER2c_R_1167645658,ER4d_L_1198006801,ER2c_R,ER4d_L,ER2,ER4d,EB,EB,2
1262105637,1126647624,ER3m_R_1262105637,EPG_R8_1126647624,ER3m_R,EPG_R8,ER3m,EPG,EB,EB,2
1167645442,1198413357,ER4m_R_1167645442,ER2c_L_1198413357,ER4m_R,ER2c_L,ER4m,ER2,EB,EB,2
1167645442,1198006801,ER4m_R_1167645442,ER4d_L_1198006801,ER4m_R,ER4d_L,ER4m,ER4d,EB,EB,2
1262105637,1261760366,ER3m_R_1262105637,ER3aa_L_1261760366,ER3m_R,ER3aa_L,ER3m,ER3a,EB,EB,2
1167645442,1168241257,ER4m_R_1167645442,ER2c_R_1168241257,ER4m_R,ER2c_R,ER4m,ER2,EB,EB,2
1262105637,1261768644,ER3m_R_1262105637,ER3ac_R_1261768644,ER3m_R,ER3ac_R,ER3m,ER3a,EB,EB,2
1322811160,1292794996,ER3pb_L_1322811160,ER3m_R_1292794996,ER3pb_L,ER3m_R,ER3p,ER3m,EB,EB,2
1262105637,1262105601,ER3m_R_1262105637,ER3aa_L_1262105601,ER3m_R,ER3aa_L,ER3m,ER3a,EB,EB,2
5813047647,1167645442,ER2c_R_5813047647,ER4m_R_1167645442,ER2c_R,ER4m_R,ER2,ER4m,EB,EB,2
1167641412,1260754053,ER4m_L_1167641412,ER3wa_R_1260754053,ER4m_L,ER3wa_R,ER4m,ER3w,EB,EB,2
1167641412,1199712167,ER4m_L_1167641412,ER2c_L_1199712167,ER4m_L,ER2c_L,ER4m,ER2,EB,EB,2
5813047647,1198326456,ER2c_R_5813047647,ER4m_R_1198326456,ER2c_R,ER4m_R,ER2,ER4m,EB,EB,2
1167641412,1198680122,ER4m_L_1167641412,ER2a_L_1198680122,ER4m_L,ER2a_L,ER4m,ER2,EB,EB,2
1167641412,1198667367,ER4m_L_1167641412,ER2c_L_1198667367,ER4m_L,ER2c_L,ER4m,ER2,EB,EB,2
1167641412,1168241257,ER4m_L_1167641412,ER2c_R_1168241257,ER4m_L,ER2c_R,ER4m,ER2,EB,EB,2
1167641412,1137210821,ER4m_L_1167641412,ER2c_R_1137210821,ER4m_L,ER2c_R,ER4m,ER2,EB,EB,2
1167641412,1125964630,ER4m_L_1167641412,PEN_a_R8_1125964630,ER4m_L,PEN_a_R8,ER4m,PEN_a,EB,EB,2
1167645442,1198671672,ER4m_R_1167645442,ER2c_L_1198671672,ER4m_R,ER2c_L,ER4m,ER2,EB,EB,2
1262105637,697001770,ER3m_R_1262105637,EPG_L2_697001770,ER3m_R,EPG_L2,ER3m,EPG,EB,EB,2
1167645442,1198684596,ER4m_R_1167645442,ER2a_L_1198684596,ER4m_R,ER2a_L,ER4m,ER2,EB,EB,2
1167645658,1167295916,ER2c_R_1167645658,ER4d_R_1167295916,ER2c_R,ER4d_R,ER2,ER4d,EB,EB,2
1167645658,1168923315,ER2c_R_1167645658,ER2b_R_1168923315,ER2c_R,ER2b_R,ER2,ER2,EB,EB,2
5813047446,5813050767,ER2a_L_5813047446,ER4m_R_5813050767,ER2a_L,ER4m_R,ER2,ER4m,EB,EB,2
1167645658,1167977970,ER2c_R_1167645658,ER4m_L_1167977970,ER2c_R,ER4m_L,ER2,ER4m,EB,EB,2
5813047446,5813053866,ER2a_L_5813047446,ER4m_R_5813053866,ER2a_L,ER4m_R,ER2,ER4m,EB,EB,2
1167645658,1167567702,ER2c_R_1167645658,ER2d_R_1167567702,ER2c_R,ER2d_R,ER2,ER2,EB,EB,2
1167645658,1167563121,ER2c_R_1167645658,ER2a_R_1167563121,ER2c_R,ER2a_R,ER2,ER2,EB,EB,2
1167645658,1167300055,ER2c_R_1167645658,ER4d_L_1167300055,ER2c_R,ER4d_L,ER2,ER4d,EB,EB,2
1167645658,1137219365,ER2c_R_1167645658,ER2a_R_1137219365,ER2c_R,ER2a_R,ER2,ER2,EB,EB,2
1167645442,1199431561,ER4m_R_1167645442,ER3wa_L_1199431561,ER4m_R,ER3wa_L,ER4m,ER3w,EB,EB,2
1167645523,5813070465,ER4d_L_1167645523,PEN_b_L3_5813070465,ER4d_L,PEN_b_L3,ER4d,PEN_b,EB,EB,2
1167645523,1198413357,ER4d_L_1167645523,ER2c_L_1198413357,ER4d_L,ER2c_L,ER4d,ER2,EB,EB,2
1167645523,1136861363,ER4d_L_1167645523,ER2c_R_1136861363,ER4d_L,ER2c_R,ER4d,ER2,EB,EB,2
5813047647,1167641412,ER2c_R_5813047647,ER4m_L_1167641412,ER2c_R,ER4m_L,ER2,ER4m,EB,EB,2
1322811160,5812979686,ER3pb_L_1322811160,ER3db_L_5812979686,ER3pb_L,ER3db_L,ER3p,ER3d,EB,EB,2
1322811160,5812979684,ER3pb_L_1322811160,ER3m_L_5812979684,ER3pb_L,ER3m_L,ER3p,ER3m,EB,EB,2
1167645442,1199712167,ER4m_R_1167645442,ER2c_L_1199712167,ER4m_R,ER2c_L,ER4m,ER2,EB,EB,2
1322811128,1292799162,ER3pb_L_1322811128,ER3m_L_1292799162,ER3pb_L,ER3m_L,ER3p,ER3m,EB,EB,2
1167300154,1167895489,ER4d_R_1167300154,ER2c_R_1167895489,ER4d_R,ER2c_R,ER4d,ER2,EB,EB,2
1167300055,5813070465,ER4d_L_1167300055,PEN_b_L3_5813070465,ER4d_L,PEN_b_L3,ER4d,PEN_b,EB,EB,2
1126647624,1322129781,EPG_R8_1126647624,ER1a_R_1322129781,EPG_R8,ER1a_R,EPG,ER1,EB,EB,2
5813048896,5813047793,ER2c_R_5813048896,ER4m_L_5813047793,ER2c_R,ER4m_L,ER2,ER4m,EB,EB,2
1291435551,1322133296,ER1a_R_1291435551,ER1a_L_1322133296,ER1a_R,ER1a_L,ER1,ER1,EB,EB,2
5813048896,5813050767,ER2c_R_5813048896,ER4m_R_5813050767,ER2c_R,ER4m_R,ER2,ER4m,EB,EB,2
1291435551,1322133768,ER1a_R_1291435551,ER1a_L_1322133768,ER1a_R,ER1a_L,ER1,ER1,EB,EB,2
1291435551,1322133825,ER1a_R_1291435551,ER1a_L_1322133825,ER1a_R,ER1a_L,ER1,ER1,EB,EB,2
5813048896,5813053866,ER2c_R_5813048896,ER4m_R_5813053866,ER2c_R,ER4m_R,ER2,ER4m,EB,EB,2
5813048896,5813077556,ER2c_R_5813048896,ER2b_R_5813077556,ER2c_R,ER2b_R,ER2,ER2,EB,EB,2
1136861363,1167567702,ER2c_R_1136861363,ER2d_R_1167567702,ER2c_R,ER2d_R,ER2,ER2,EB,EB,2
1136861363,1167295856,ER2c_R_1136861363,ER4d_L_1167295856,ER2c_R,ER4d_L,ER2,ER4d,EB,EB,2
1291435551,1322466938,ER1a_R_1291435551,ER1a_R_1322466938,ER1a_R,ER1a_R,ER1,ER1,EB,EB,2
1126647624,5813047647,EPG_R8_1126647624,ER2c_R_5813047647,EPG_R8,ER2c_R,EPG,ER2,EB,EB,2
1126647624,5813020409,EPG_R8_1126647624,ER2c_R_5813020409,EPG_R8,ER2c_R,EPG,ER2,EB,EB,2
1291435551,1508334312,ER1a_R_1291435551,PEN_a_L3_1508334312,ER1a_R,PEN_a_L3,ER1,PEN_a,EB,EB,2
1322474586,1260327246,ER3pa_R_1322474586,ER3pb_R_1260327246,ER3pa_R,ER3pb_R,ER3p,ER3p,EB,EB,2
5813049931,1231066741,ER5_L_5813049931,ER5_L_1231066741,ER5_L,ER5_L,ER5,ER5,EB,EB,2
5813049931,1231070792,ER5_L_5813049931,ER5_L_1231070792,ER5_L,ER5_L,ER5,ER5,EB,EB,2
1126647624,1322133858,EPG_R8_1126647624,ER1a_R_1322133858,EPG_R8,ER1a_R,EPG,ER1,EB,EB,2
1136861363,1198671494,ER2c_R_1136861363,ER4m_L_1198671494,ER2c_R,ER4m_L,ER2,ER4m,EB,EB,2
1136861363,1198680426,ER2c_R_1136861363,ER2d_L_1198680426,ER2c_R,ER2d_L,ER2,ER2,EB,EB,2
1291435551,1322129437,ER1a_R_1291435551,ER1a_L_1322129437,ER1a_R,ER1a_L,ER1,ER1,EB,EB,2
1137210821,1167567702,ER2c_R_1137210821,ER2d_R_1167567702,ER2c_R,ER2d_R,ER2,ER2,EB,EB,2
1291366237,1292445517,ER3pb_R_1291366237,ER3db_L_1292445517,ER3pb_R,ER3db_L,ER3p,ER3d,EB,EB,2
1137210821,1198006801,ER2c_R_1137210821,ER4d_L_1198006801,ER2c_R,ER4d_L,ER2,ER4d,EB,EB,2
1322474586,1294082002,ER3pa_R_1322474586,ER1b_R_1294082002,ER3pa_R,ER1b_R,ER3p,ER1,EB,EB,2
1137210821,1168923315,ER2c_R_1137210821,ER2b_R_1168923315,ER2c_R,ER2b_R,ER2,ER2,EB,EB,2
1137210821,1168249921,ER2c_R_1137210821,ER2d_R_1168249921,ER2c_R,ER2d_R,ER2,ER2,EB,EB,2
5813048896,1229710803,ER2c_R_5813048896,ER2b_L_1229710803,ER2c_R,ER2b_L,ER2,ER2,EB,EB,2
1137210821,1167632513,ER2c_R_1137210821,ER4d_R_1167632513,ER2c_R,ER4d_R,ER2,ER4d,EB,EB,2
1137210821,1167563121,ER2c_R_1137210821,ER2a_R_1167563121,ER2c_R,ER2a_R,ER2,ER2,EB,EB,2
1291435551,1291444314,ER1a_R_1291435551,ER1a_L_1291444314,ER1a_R,ER1a_L,ER1,ER1,EB,EB,2
1137210821,1167295872,ER2c_R_1137210821,ER4d_L_1167295872,ER2c_R,ER4d_L,ER2,ER4d,EB,EB,2
1291435551,1125969082,ER1a_R_1291435551,PEG_R9_1125969082,ER1a_R,PEG_R9,ER1,PEG,EB,EB,2
1291435551,1190171884,ER1a_R_1291435551,PEG_L2_1190171884,ER1a_R,PEG_L2,ER1,PEG,EB,EB,2
1291435551,1218732640,ER1a_R_1291435551,PEN_a_R9_1218732640,ER1a_R,PEN_a_R9,ER1,PEN_a,EB,EB,2
1136861363,1513674176,ER2c_R_1136861363,ER4d_R_1513674176,ER2c_R,ER4d_R,ER2,ER4d,EB,EB,2
1136861363,1292847181,ER2c_R_1136861363,ER4m_R_1292847181,ER2c_R,ER4m_R,ER2,ER4m,EB,EB,2
1136861363,1261056809,ER2c_R_1136861363,ER4d_L_1261056809,ER2c_R,ER4d_L,ER2,ER4d,EB,EB,2
1126647624,1322133768,EPG_R8_1126647624,ER1a_L_1322133768,EPG_R8,ER1a_L,EPG,ER1,EB,EB,2
1126647624,1294414279,EPG_R8_1126647624,ER1a_R_1294414279,EPG_R8,ER1a_R,EPG,ER1,EB,EB,2
5813048042,387364605,Delta7_L5R4_5813048042,EPG_L3_387364605,Delta7_L5R4,EPG_L3,Delta7,EPG,PB,PB,2
1126647624,1292846965,EPG_R8_1126647624,ER4d_L_1292846965,EPG_R8,ER4d_L,EPG,ER4d,EB,EB,2
5813049948,1106180107,ER4m_L_5813049948,ER2a_R_1106180107,ER4m_L,ER2a_R,ER4m,ER2,EB,EB,2
1126647624,1198680249,EPG_R8_1126647624,ER2a_L_1198680249,EPG_R8,ER2a_L,EPG,ER2,EB,EB,2
1126647624,1198671672,EPG_R8_1126647624,ER2c_L_1198671672,EPG_R8,ER2c_L,EPG,ER2,EB,EB,2
1126647624,1198671494,EPG_R8_1126647624,ER4m_L_1198671494,EPG_R8,ER4m_L,EPG,ER4m,EB,EB,2
1126647624,1198326456,EPG_R8_1126647624,ER4m_R_1198326456,EPG_R8,ER4m_R,EPG,ER4m,EB,EB,2
1126647624,1168059800,EPG_R8_1126647624,ER2c_L_1168059800,EPG_R8,ER2c_L,EPG,ER2,EB,EB,2
1126647624,1167895489,EPG_R8_1126647624,ER2c_R_1167895489,EPG_R8,ER2c_R,EPG,ER2,EB,EB,2
1126647624,1167641412,EPG_R8_1126647624,ER4m_L_1167641412,EPG_R8,ER4m_L,EPG,ER4m,EB,EB,2
5813049948,1167895489,ER4m_L_5813049948,ER2c_R_1167895489,ER4m_L,ER2c_R,ER4m,ER2,EB,EB,2
1126647624,1167300055,EPG_R8_1126647624,ER4d_L_1167300055,EPG_R8,ER4d_L,EPG,ER4d,EB,EB,2
5813049948,1167896065,ER4m_L_5813049948,ER2c_R_1167896065,ER4m_L,ER2c_R,ER4m,ER2,EB,EB,2
5813049948,1168064774,ER4m_L_5813049948,ER2c_L_1168064774,ER4m_L,ER2c_L,ER4m,ER2,EB,EB,2
1291435776,1291780710,ER3pa_R_1291435776,ER3m_L_1291780710,ER3pa_R,ER3m_L,ER3p,ER3m,EB,EB,2
1125969082,572870540,PEG_R9_1125969082,EPG_L1_572870540,PEG_R9,EPG_L1,PEG,EPG,EB,EB,2
1125964814,5813059835,EPG_R8_1125964814,ER1a_L_5813059835,EPG_R8,ER1a_L,EPG,ER1,EB,EB,2
1125964814,5813047793,EPG_R8_1125964814,ER4m_L_5813047793,EPG_R8,ER4m_L,EPG,ER4m,EB,EB,2
1125964814,5813047446,EPG_R8_1125964814,ER2a_L_5813047446,EPG_R8,ER2a_L,EPG,ER2,EB,EB,2
1322474586,1168392003,ER3pa_R_1322474586,ER3wb_L_1168392003,ER3pa_R,ER3wb_L,ER3p,ER3w,EB,EB,2
1126647624,1199699496,EPG_R8_1126647624,ER2c_L_1199699496,EPG_R8,ER2c_L,EPG,ER2,EB,EB,2
1126647624,1229710803,EPG_R8_1126647624,ER2b_L_1229710803,EPG_R8,ER2b_L,EPG,ER2,EB,EB,2
1291435693,1322129610,ER1b_R_1291435693,ER1b_R_1322129610,ER1b_R,ER1b_R,ER1,ER1,EB,EB,2
1291435693,1219069439,ER1b_R_1291435693,EPGt_R9_1219069439,ER1b_R,EPGt_R9,ER1,EPGt,EB,EB,2
1322474586,1230125720,ER3pa_R_1322474586,ER3wb_L_1230125720,ER3pa_R,ER3wb_L,ER3p,ER3w,EB,EB,2
5813049931,1262105601,ER5_L_5813049931,ER3aa_L_1262105601,ER5_L,ER3aa_L,ER5,ER3a,EB,EB,2
1126647624,1291099014,EPG_R8_1126647624,ER1b_R_1291099014,EPG_R8,ER1b_R,EPG,ER1,EB,EB,2
1322474586,1199432267,ER3pa_R_1322474586,ER3wa_L_1199432267,ER3pa_R,ER3wa_L,ER3p,ER3w,EB,EB,2
1291435693,1291444314,ER1b_R_1291435693,ER1a_L_1291444314,ER1b_R,ER1a_L,ER1,ER1,EB,EB,2
1126647624,1291094620,EPG_R8_1126647624,ER1b_R_1291094620,EPG_R8,ER1b_R,EPG,ER1,EB,EB,2
5813049931,5813020453,ER5_L_5813049931,ER5_R_5813020453,ER5_L,ER5_R,ER5,ER5,EB,EB,2
1291435693,1322470368,ER1b_R_1291435693,ER1a_R_1322470368,ER1b_R,ER1a_R,ER1,ER1,EB,EB,2
5813049931,5813061251,ER5_L_5813049931,EPG_R8_5813061251,ER5_L,EPG_R8,ER5,EPG,EB,EB,2
1291435693,1322129781,ER1b_R_1291435693,ER1a_R_1322129781,ER1b_R,ER1a_R,ER1,ER1,EB,EB,2
1291435693,1322133296,ER1b_R_1291435693,ER1a_L_1322133296,ER1b_R,ER1a_L,ER1,ER1,EB,EB,2
1126647624,1230026402,EPG_R8_1126647624,ER4d_L_1230026402,EPG_R8,ER4d_L,EPG,ER4d,EB,EB,2
1291435693,1322133858,ER1b_R_1291435693,ER1a_R_1322133858,ER1b_R,ER1a_R,ER1,ER1,EB,EB,2
1126647624,1230026228,EPG_R8_1126647624,ER4d_L_1230026228,EPG_R8,ER4d_L,EPG,ER4d,EB,EB,2
1291435693,1322466938,ER1b_R_1291435693,ER1a_R_1322466938,ER1b_R,ER1a_R,ER1,ER1,EB,EB,2
1322474586,1322470368,ER3pa_R_1322474586,ER1a_R_1322470368,ER3pa_R,ER1a_R,ER3p,ER1,EB,EB,2
1137210821,1198326456,ER2c_R_1137210821,ER4m_R_1198326456,ER2c_R,ER4m_R,ER2,ER4m,EB,EB,2
1137210821,1198680441,ER2c_R_1137210821,ER2d_L_1198680441,ER2c_R,ER2d_L,ER2,ER2,EB,EB,2
1137210821,1199017128,ER2c_R_1137210821,ER2b_L_1199017128,ER2c_R,ER2b_L,ER2,ER2,EB,EB,2
5813048042,911211196,Delta7_L5R4_5813048042,Delta7_L6R4_911211196,Delta7_L5R4,Delta7_L6R4,Delta7,Delta7,PB,PB,2
1167295856,1168064774,ER4d_L_1167295856,ER2c_L_1168064774,ER4d_L,ER2c_L,ER4d,ER2,EB,EB,2
5813048042,911565419,Delta7_L5R4_5813048042,Delta7_L3R6_911565419,Delta7_L5R4,Delta7_L3R6,Delta7,Delta7,PB,PB,2
5813048042,911578496,Delta7_L5R4_5813048042,Delta7_L2R7_911578496,Delta7_L5R4,Delta7_L2R7,Delta7,Delta7,PB,PB,2
1167295853,5813047157,ER4d_L_1167295853,PEN_b_L2_5813047157,ER4d_L,PEN_b_L2,ER4d,PEN_b,EB,EB,2
5813048042,911901802,Delta7_L5R4_5813048042,Delta7_L4R6_911901802,Delta7_L5R4,Delta7_L4R6,Delta7,Delta7,PB,PB,2
1167295853,1230480261,ER4d_L_1167295853,ER2c_L_1230480261,ER4d_L,ER2c_L,ER4d,ER2,EB,EB,2
